video_id,label,start_time,end_time,total_time
F9YMU,c115,12.50,30.90,30.88
7QH3I,c015,9.70,32.00,31.08
7QH3I,c149,25.20,31.10,31.08
7QH3I,c019,17.30,32.00,31.08
7QH3I,c120,0.00,20.00,31.08
7QH3I,c118,0.00,18.30,31.08
7QH3I,c123,7.60,19.10,31.08
7QH3I,c018,17.00,32.00,31.08
4DY90,c097,0.00,6.90,29.50
4DY90,c038,13.50,31.00,29.50
4DY90,c127,14.10,31.00,29.50
4DY90,c151,10.70,23.60,29.50
P9B13,c145,1.70,34.00,32.96
P9B13,c125,0.00,34.00,32.96
P9B13,c117,18.00,32.00,32.96
XZ9C0,c122,0.00,10.30,29.62
XZ9C0,c050,13.90,22.60,29.62
XZ9C0,c023,8.70,14.90,29.62
XZ9C0,c154,5.40,12.70,29.62
XZ9C0,c047,14.50,23.10,29.62
XZ9C0,c134,0.00,8.70,29.62
XZ9C0,c133,0.00,8.50,29.62
2UXXB,c052,15.30,32.00,30.92
2UXXB,c077,14.10,20.40,30.92
2UXXB,c079,3.40,10.80,30.92
2UXXB,c151,11.00,17.20,30.92
2UXXB,c059,13.20,32.00,30.92
2UXXB,c076,7.40,32.00,30.92
XJ4T3,c041,5.00,11.40,24.29
XJ4T3,c141,0.00,4.70,24.29
XJ4T3,c038,16.50,25.00,24.29
XJ4T3,c008,0.00,4.80,24.29
XJ4T3,c042,22.40,25.00,24.29
XJ4T3,c039,22.40,25.00,24.29
XJ4T3,c043,22.40,25.00,24.29
XJ4T3,c033,22.40,25.00,24.29
XJ4T3,c044,0.90,7.50,24.29
XJ4T3,c113,0.00,5.10,24.29
XJ4T3,c040,2.60,19.30,24.29
XJ4T3,c035,9.10,13.70,24.29
Z8HPQ,c006,29.80,35.50,36.08
Z8HPQ,c119,3.20,9.40,36.08
Z8HPQ,c008,7.90,14.10,36.08
Z8HPQ,c142,30.20,35.50,36.08
Z8HPQ,c149,21.50,26.60,36.08
Z8HPQ,c143,7.90,14.10,36.08
FMJZQ,c026,0.00,20.00,19.12
FMJZQ,c032,0.00,11.80,19.12
FMJZQ,c004,7.80,20.00,19.12
FMJZQ,c149,0.70,9.60,19.12
FMJZQ,c025,7.60,12.10,19.12
TA23R,c016,4.70,28.00,26.75
TA23R,c026,22.00,28.00,26.75
TA23R,c063,16.00,21.20,26.75
TA23R,c030,21.80,26.70,26.75
TA23R,c112,18.10,23.60,26.75
TA23R,c113,6.80,13.80,26.75
TA23R,c115,5.10,28.00,26.75
TA23R,c117,16.20,22.00,26.75
7ODVS,c149,3.10,10.00,10.25
7ODVS,c015,0.00,11.00,10.25
7ODVS,c017,7.50,11.00,10.25
7ODVS,c152,2.90,11.00,10.25
7ODVS,c016,0.00,11.00,10.25
7ODVS,c018,0.00,3.10,10.25
FL3CG,c152,1.40,9.00,27.17
FL3CG,c114,20.10,28.00,27.17
FL3CG,c119,8.20,26.80,27.17
FL3CG,c082,8.40,27.70,27.17
G6BFY,c129,4.80,23.60,31.79
G6BFY,c094,12.00,16.80,31.79
G6BFY,c096,25.10,30.30,31.79
G6BFY,c152,24.70,29.90,31.79
G6BFY,c149,23.00,28.60,31.79
G6BFY,c128,0.00,10.10,31.79
G6BFY,c107,0.00,10.60,31.79
G6BFY,c109,5.50,10.60,31.79
G6BFY,c081,5.50,10.30,31.79
G6BFY,c110,17.10,22.50,31.79
D3EY0,c107,0.30,19.30,18.50
D3EY0,c118,0.60,19.50,18.50
D3EY0,c150,7.30,18.00,18.50
D3EY0,c006,13.90,19.90,18.50
D3EY0,c008,12.60,17.90,18.50
D3EY0,c097,1.10,6.90,18.50
6RPUS,c038,10.10,32.00,30.50
6RPUS,c147,0.00,11.80,30.50
6RPUS,c035,7.80,12.40,30.50
6RPUS,c033,8.40,32.00,30.50
PBGYV,c008,0.00,4.70,31.58
PBGYV,c096,10.00,33.00,31.58
PBGYV,c087,11.80,25.80,31.58
PBGYV,c015,4.20,33.00,31.58
PBGYV,c094,5.60,33.00,31.58
PBGYV,c016,7.00,33.00,31.58
4X5P6,c097,0.00,7.80,30.33
4X5P6,c008,0.00,5.50,30.33
4X5P6,c132,1.30,31.00,30.33
4X5P6,c155,3.50,10.50,30.33
4X5P6,c006,1.50,6.40,30.33
4X5P6,c000,6.70,31.00,30.33
YTV2H,c105,28.60,33.00,32.50
YTV2H,c109,11.20,15.80,32.50
YTV2H,c081,10.80,17.50,32.50
YTV2H,c107,0.00,17.60,32.50
YTV2H,c106,0.00,16.30,32.50
YTV2H,c153,18.30,29.00,32.50
YTV2H,c119,8.60,23.00,32.50
YTV2H,c118,0.80,22.00,32.50
YTV2H,c120,0.00,14.40,32.50
38I4G,c061,0.00,26.00,25.29
38I4G,c015,0.00,26.00,25.29
38I4G,c016,0.00,9.70,25.29
38I4G,c156,5.10,26.00,25.29
38I4G,c063,5.00,10.00,25.29
38I4G,c063,9.00,15.10,25.29
38I4G,c020,0.00,26.00,25.29
97U3W,c020,0.00,7.60,7.71
97U3W,c022,3.00,8.20,7.71
97U3W,c137,0.00,7.00,7.71
97U3W,c153,3.90,9.00,7.71
9FEV7,c139,8.30,25.10,30.79
9FEV7,c148,0.00,12.90,30.79
9FEV7,c002,0.00,5.90,30.79
9FEV7,c033,20.00,29.40,30.79
9FEV7,c008,26.80,31.60,30.79
9FEV7,c097,27.60,32.00,30.79
9FEV7,c000,0.00,7.40,30.79
1XFDY,c030,21.20,32.00,31.29
1XFDY,c079,21.30,32.00,31.29
1XFDY,c151,1.90,10.00,31.29
1XFDY,c154,19.10,25.20,31.29
1XFDY,c026,0.00,32.00,31.29
1XFDY,c076,0.00,32.00,31.29
1XFDY,c097,28.90,32.00,31.29
1XFDY,c115,0.00,32.00,31.29
4CSXJ,c076,0.00,10.00,23.71
4CSXJ,c080,5.70,10.90,23.71
4CSXJ,c000,8.50,16.90,23.71
4CSXJ,c003,8.70,13.60,23.71
4CSXJ,c003,12.50,17.70,23.71
N1DAP,c051,0.00,14.10,16.58
N1DAP,c153,2.70,14.00,16.58
N1DAP,c110,10.90,15.90,16.58
LY10X,c129,24.10,31.60,33.00
LY10X,c121,0.00,16.40,33.00
LY10X,c128,15.50,34.00,33.00
LY10X,c113,14.50,20.70,33.00
LY10X,c118,3.00,14.90,33.00
LY10X,c119,2.50,14.90,33.00
7H0JK,c009,14.70,23.20,30.92
7H0JK,c129,19.40,24.70,30.92
7H0JK,c102,11.60,32.00,30.92
7H0JK,c100,5.00,10.50,30.92
7H0JK,c097,0.00,7.10,30.92
7H0JK,c127,17.80,32.00,30.92
X1XZA,c047,0.00,17.60,31.75
X1XZA,c015,0.00,17.40,31.75
EYP8H,c026,0.00,33.00,31.71
EYP8H,c030,3.90,13.80,31.71
EYP8H,c047,0.00,33.00,31.71
EYP8H,c154,7.70,14.40,31.71
EYP8H,c097,24.20,33.00,31.71
3XKBC,c155,10.50,25.00,29.75
3XKBC,c003,6.80,17.20,29.75
3XKBC,c048,18.80,28.10,29.75
3XKBC,c151,14.60,25.60,29.75
3XKBC,c009,18.90,24.70,29.75
3XKBC,c001,11.90,16.60,29.75
3XKBC,c011,19.60,24.70,29.75
3XKBC,c059,19.80,24.70,29.75
WPNEM,c147,0.00,20.50,22.71
WPNEM,c156,8.20,18.90,22.71
WPNEM,c152,15.70,23.90,22.71
9X6DL,c032,0.00,6.50,26.25
9X6DL,c107,15.00,27.00,26.25
9X6DL,c110,15.00,27.00,26.25
9X6DL,c017,12.50,18.10,26.25
9X6DL,c026,0.00,27.00,26.25
9X6DL,c106,15.50,26.50,26.25
9X6DL,c109,22.50,27.00,26.25
9X6DL,c015,2.50,17.90,26.25
9X6DL,c018,2.70,8.50,26.25
GSCNG,c015,10.60,29.00,28.50
GSCNG,c016,12.40,29.00,28.50
GSCNG,c038,0.00,11.70,28.50
Q2GBA,c026,13.40,18.80,30.21
Q2GBA,c030,4.20,16.70,30.21
Q2GBA,c044,1.90,10.80,30.21
Q2GBA,c097,13.90,19.20,30.21
8WPPG,c034,30.10,36.00,34.83
8WPPG,c035,0.00,7.20,34.83
8WPPG,c037,17.90,25.70,34.83
8WPPG,c075,12.60,21.40,34.83
8WPPG,c070,12.10,35.00,34.83
8WPPG,c003,30.10,36.00,34.83
8WPPG,c033,0.00,8.60,34.83
8WPPG,c097,21.40,26.90,34.83
8WPPG,c097,25.00,30.20,34.83
8WPPG,c074,0.00,9.00,34.83
8WPPG,c073,0.00,3.60,34.83
8WPPG,c001,16.50,33.90,34.83
8WPPG,c036,0.00,11.40,34.83
8WPPG,c000,13.20,34.80,34.83
8WPPG,c127,12.10,16.80,34.83
8WPPG,c154,0.00,36.00,34.83
8WPPG,c126,11.30,27.10,34.83
A81AV,c020,0.00,7.30,30.08
A81AV,c148,7.20,21.40,30.08
A81AV,c135,1.80,7.40,30.08
A81AV,c106,22.40,31.00,30.08
A81AV,c151,4.20,9.50,30.08
A81AV,c097,0.00,5.50,30.08
A81AV,c002,6.30,12.50,30.08
A81AV,c001,8.50,19.90,30.08
A81AV,c154,8.50,14.50,30.08
OEE36,c034,21.10,29.10,40.17
OEE36,c042,32.30,40.20,40.17
OEE36,c071,19.70,31.10,40.17
OEE36,c039,25.90,36.50,40.17
OEE36,c040,32.10,38.00,40.17
OEE36,c126,33.30,40.00,40.17
OEE36,c073,38.20,41.00,40.17
OEE36,c070,38.20,41.00,40.17
OEE36,c041,38.20,41.00,40.17
DWEHS,c093,0.00,16.30,36.75
DWEHS,c152,0.00,14.00,36.75
DWEHS,c096,0.00,14.00,36.75
DWEHS,c029,13.10,21.10,36.75
DWEHS,c032,13.30,38.00,36.75
DWEHS,c027,13.10,19.70,36.75
DWEHS,c026,0.00,38.00,36.75
R5K2K,c009,16.80,22.00,30.54
R5K2K,c004,6.60,22.00,30.54
R5K2K,c123,3.20,32.00,30.54
R5K2K,c001,13.40,21.70,30.54
R5K2K,c012,6.30,25.90,30.54
R5K2K,c097,0.00,3.10,30.54
R5K2K,c152,1.80,7.40,30.54
R5K2K,c003,13.40,21.70,30.54
R5K2K,c105,0.00,4.00,30.54
R5K2K,c000,6.40,21.60,30.54
RRBM5,c122,0.00,6.20,28.08
RRBM5,c072,0.00,9.70,28.08
RRBM5,c075,7.40,21.10,28.08
RRBM5,c079,12.80,19.60,28.08
DTJ6B,c059,7.70,27.00,25.50
DTJ6B,c071,2.10,7.90,25.50
DTJ6B,c097,0.00,5.70,25.50
DTJ6B,c065,0.00,27.00,25.50
DTJ6B,c156,0.00,27.00,25.50
DTJ6B,c151,6.50,13.00,25.50
DTJ6B,c072,0.00,8.10,25.50
DTJ6B,c074,2.00,8.00,25.50
DTJ6B,c067,0.00,27.00,25.50
DTJ6B,c061,0.00,27.00,25.50
DTJ6B,c070,0.00,7.60,25.50
3UWW0,c061,0.00,4.50,29.58
3UWW0,c156,0.00,6.60,29.58
3UWW0,c106,14.60,23.30,29.58
KKGJ8,c008,3.70,10.60,30.75
KKGJ8,c059,0.00,5.10,30.75
KKGJ8,c092,21.40,32.00,30.75
KKGJ8,c154,0.00,5.20,30.75
KKGJ8,c097,2.80,10.80,30.75
Q24OC,c009,23.80,30.00,29.42
Q24OC,c020,0.00,30.00,29.42
Q24OC,c119,23.70,30.00,29.42
Q24OC,c120,12.00,29.00,29.42
Q24OC,c063,11.30,16.20,29.42
Q24OC,c062,23.50,28.90,29.42
Q24OC,c061,14.80,22.20,29.42
POXTH,c154,0.00,5.40,24.79
POXTH,c149,0.60,6.90,24.79
POXTH,c115,0.00,5.60,24.79
POXTH,c116,1.40,8.50,24.79
POXTH,c152,0.00,5.40,24.79
POXTH,c126,1.50,7.80,24.79
POXTH,c117,10.70,18.30,24.79
OXCLE,c114,0.20,38.00,37.29
OXCLE,c098,0.00,38.00,37.29
OXCLE,c082,0.60,38.00,37.29
5HSKK,c098,0.00,20.70,31.12
5HSKK,c153,5.30,32.00,31.12
5HSKK,c015,0.00,32.00,31.12
5HSKK,c101,15.30,20.40,31.12
5HSKK,c097,0.00,5.90,31.12
5HSKK,c126,14.80,20.20,31.12
5HSKK,c099,15.50,20.90,31.12
8ZF5S,c147,11.10,30.00,32.58
8ZF5S,c038,0.00,12.60,32.58
8ZF5S,c013,0.00,12.60,32.58
8ZF5S,c012,0.00,11.00,32.58
F1VEE,c015,21.00,27.80,32.71
F1VEE,c006,30.20,34.00,32.71
F1VEE,c148,2.10,22.00,32.71
F1VEE,c055,15.10,23.80,32.71
F1VEE,c002,0.00,7.40,32.71
F1VEE,c096,17.00,23.00,32.71
F1VEE,c141,24.00,30.00,32.71
F1VEE,c008,27.00,32.00,32.71
F1VEE,c001,3.00,18.00,32.71
F1VEE,c054,15.00,21.00,32.71
F1VEE,c097,24.10,34.00,32.71
F1VEE,c018,19.20,28.20,32.71
WNKL6,c020,0.00,28.00,27.25
WNKL6,c156,20.80,28.00,27.25
WNKL6,c149,0.00,10.70,27.25
WNKL6,c062,0.00,4.60,27.25
WNKL6,c152,0.00,18.90,27.25
WNKL6,c152,12.50,22.80,27.25
WNKL6,c015,0.00,28.00,27.25
WNKL6,c061,0.00,28.00,27.25
WNKL6,c062,0.00,28.00,27.25
WNKL6,c016,0.00,28.00,27.25
WNKL6,c021,0.00,28.00,27.25
0GH5O,c097,0.00,4.90,30.46
0GH5O,c035,0.90,8.70,30.46
0GH5O,c152,11.30,17.70,30.46
0GH5O,c008,7.00,13.70,30.46
0GH5O,c002,2.10,8.30,30.46
0GH5O,c141,7.30,13.90,30.46
0GH5O,c006,14.60,20.30,30.46
0GH5O,c000,2.10,19.20,30.46
0GH5O,c033,2.30,19.20,30.46
538JV,c106,6.90,13.40,17.33
538JV,c107,2.90,18.00,17.33
538JV,c015,0.00,18.00,17.33
538JV,c016,0.00,7.50,17.33
538JV,c003,13.90,18.00,17.33
538JV,c155,4.50,18.00,17.33
MP6JQ,c046,9.20,15.90,18.54
MP6JQ,c051,0.00,6.70,18.54
MP6JQ,c125,0.10,10.90,18.54
MP6JQ,c138,11.00,16.80,18.54
MP6JQ,c137,11.00,20.00,18.54
MP6JQ,c152,0.00,11.20,18.54
MP6JQ,c127,12.60,20.00,18.54
XXU6H,c097,0.00,6.30,17.58
XXU6H,c026,0.10,6.70,17.58
XXU6H,c151,1.90,12.40,17.58
XXU6H,c154,7.60,16.80,17.58
XXU6H,c008,0.00,6.20,17.58
XXU6H,c124,1.90,9.80,17.58
XXU6H,c149,4.20,17.40,17.58
Q6M0X,c011,0.00,34.00,33.46
Q6M0X,c063,6.70,15.10,33.46
Q6M0X,c110,14.60,19.80,33.46
Q6M0X,c062,7.00,12.20,33.46
Q6M0X,c062,9.70,14.90,33.46
Q6M0X,c062,17.60,22.60,33.46
Q6M0X,c059,0.00,34.00,33.46
Q6M0X,c009,1.90,6.50,33.46
Q6M0X,c009,7.70,12.10,33.46
GZMJK,c065,27.10,33.00,31.96
GZMJK,c067,0.00,3.30,31.96
GZMJK,c153,0.70,15.10,31.96
GZMJK,c152,13.40,19.80,31.96
GZMJK,c156,27.10,33.00,31.96
GZMJK,c061,0.00,33.00,31.96
GZMJK,c033,5.00,11.00,31.96
EC695,c072,0.00,32.00,30.96
EC695,c047,11.00,31.00,30.96
EC695,c122,0.00,32.00,30.96
EC695,c150,20.60,32.00,30.96
EC695,c050,13.30,18.60,30.96
1333C,c147,13.30,26.40,29.88
1333C,c036,4.90,15.30,29.88
1333C,c119,19.80,26.70,29.88
1333C,c120,8.00,13.10,29.88
1333C,c118,8.60,26.50,29.88
1333C,c033,1.00,9.50,29.88
DRT60,c139,2.20,15.40,26.75
DRT60,c033,13.20,19.60,26.75
DRT60,c035,12.80,18.90,26.75
DRT60,c038,22.30,27.60,26.75
DRT60,c019,1.40,28.00,26.75
DRT60,c149,23.80,28.00,26.75
DRT60,c126,14.60,19.60,26.75
DRT60,c152,12.20,20.30,26.75
DRT60,c036,15.60,20.00,26.75
DRT60,c015,1.10,28.00,26.75
DRT60,c127,22.60,28.00,26.75
0Y19Q,c092,14.00,49.20,54.17
0Y19Q,c106,8.60,21.80,54.17
0Y19Q,c107,1.80,53.00,54.17
0Y19Q,c109,18.30,24.00,54.17
ZU00I,c053,0.00,22.70,35.62
ZU00I,c056,0.00,7.20,35.62
ZU00I,c107,18.90,37.00,35.62
ZU00I,c106,20.90,28.40,35.62
ZU00I,c110,20.10,25.20,35.62
ZU00I,c055,1.70,22.20,35.62
ZU00I,c111,29.60,37.00,35.62
JSOLV,c033,15.70,26.00,30.12
JSOLV,c151,0.70,8.50,30.12
JSOLV,c115,0.00,31.00,30.12
JSOLV,c145,1.00,29.50,30.12
JSOLV,c123,0.10,31.00,30.12
JSOLV,c026,0.00,29.00,30.12
JSOLV,c036,25.00,31.00,30.12
ZM61T,c106,11.10,31.00,29.67
ZM61T,c033,2.30,31.00,29.67
ZM61T,c035,0.10,5.90,29.67
ZM61T,c004,0.50,11.50,29.67
ZM61T,c002,0.50,7.10,29.67
ZM61T,c000,1.10,31.00,29.67
LUPRO,c123,0.00,22.60,23.75
LUPRO,c097,9.30,16.80,23.75
LUPRO,c151,15.10,20.80,23.75
LUPRO,c033,9.10,21.50,23.75
LUPRO,c156,0.00,20.00,23.75
LUPRO,c132,0.00,21.50,23.75
LUPRO,c061,0.00,25.00,23.75
LUPRO,c020,0.00,25.00,23.75
983K8,c059,0.00,32.00,31.42
983K8,c065,0.00,32.00,31.42
983K8,c070,1.50,31.70,31.42
983K8,c156,0.00,32.00,31.42
983K8,c073,2.70,12.50,31.42
983K8,c061,0.00,32.00,31.42
983K8,c071,26.50,32.00,31.42
RTIP8,c152,18.00,27.60,30.29
RTIP8,c151,1.90,7.80,30.29
RTIP8,c084,0.00,31.00,30.29
RTIP8,c086,24.10,31.00,30.29
RTIP8,c125,2.20,31.00,30.29
RTIP8,c088,3.50,29.20,30.29
9XW1K,c014,0.00,24.70,30.67
9XW1K,c106,23.50,28.60,30.67
9XW1K,c154,28.70,32.00,30.67
9XW1K,c125,28.70,32.00,30.67
OSCS2,c076,0.00,12.70,35.58
OSCS2,c146,0.00,13.10,35.58
OSCS2,c154,8.50,31.40,35.58
OSCS2,c134,0.00,12.40,35.58
OSCS2,c148,8.70,31.80,35.58
OSCS2,c070,31.70,37.00,35.58
OSCS2,c002,8.90,15.70,35.58
OSCS2,c092,30.80,37.00,35.58
OSCS2,c000,12.10,18.10,35.58
OSCS2,c133,0.10,12.50,35.58
QM7Q3,c094,8.80,16.20,30.88
QM7Q3,c149,8.80,32.00,30.88
QM7Q3,c152,8.80,16.20,30.88
QM7Q3,c087,1.60,8.20,30.88
QM7Q3,c015,0.00,32.00,30.88
QM7Q3,c016,0.00,32.00,30.88
QM7Q3,c093,0.00,32.00,30.88
QM7Q3,c096,0.00,10.50,30.88
NL26D,c081,0.20,10.20,30.71
NL26D,c098,0.00,32.00,30.71
NL26D,c100,0.00,32.00,30.71
NL26D,c102,0.00,32.00,30.71
NL26D,c097,0.00,4.50,30.71
NL26D,c127,16.20,32.00,30.71
8QTVQ,c004,29.50,47.60,51.50
8QTVQ,c001,21.50,37.30,51.50
8QTVQ,c000,0.00,19.80,51.50
A1PEO,c000,8.90,34.00,32.50
A1PEO,c004,11.50,29.70,32.50
A1PEO,c020,8.10,34.00,32.50
A1PEO,c006,1.90,8.30,32.50
A1PEO,c021,9.10,15.00,32.50
A1PEO,c008,0.00,4.00,32.50
A1PEO,c001,11.20,28.50,32.50
A1PEO,c141,2.20,9.80,32.50
A1PEO,c002,10.20,16.50,32.50
A1PEO,c002,12.50,18.30,32.50
A1PEO,c002,14.30,23.60,32.50
A1PEO,c097,0.00,4.60,32.50
A1PEO,c023,7.00,14.40,32.50
SZYJO,c119,18.00,29.90,30.50
SZYJO,c052,0.00,6.10,30.50
SZYJO,c009,26.10,32.00,30.50
SZYJO,c153,5.00,13.10,30.50
SZYJO,c120,14.50,21.50,30.50
SZYJO,c120,17.70,26.00,30.50
SZYJO,c118,17.50,30.10,30.50
SZYJO,c011,0.00,32.00,30.50
SZYJO,c014,0.00,17.60,30.50
SZYJO,c059,0.00,32.00,30.50
78FJX,c113,0.00,5.80,31.21
78FJX,c027,20.20,25.30,31.21
78FJX,c152,26.30,32.00,31.21
78FJX,c032,8.90,32.00,31.21
78FJX,c026,8.90,32.00,31.21
78FJX,c029,26.10,32.00,31.21
78FJX,c112,15.40,22.50,31.21
78FJX,c030,8.20,17.80,31.21
ZGUTC,c113,19.20,25.60,37.46
ZGUTC,c109,5.30,18.90,37.46
ZGUTC,c128,25.00,31.10,37.46
ZGUTC,c112,30.30,35.80,37.46
ZGUTC,c118,5.50,12.10,37.46
ZGUTC,c119,10.90,17.80,37.46
U7RVS,c106,0.00,7.90,23.50
U7RVS,c107,0.00,14.10,23.50
U7RVS,c109,7.20,13.90,23.50
U7RVS,c110,3.20,8.20,23.50
U7RVS,c051,0.00,25.00,23.50
U7RVS,c052,0.00,25.00,23.50
U7RVS,c135,0.00,25.00,23.50
2M9YL,c065,10.70,18.60,33.83
2M9YL,c067,9.00,18.90,33.83
2M9YL,c068,17.10,23.30,33.83
2M9YL,c008,22.90,31.00,33.83
2M9YL,c152,20.00,26.90,33.83
2M9YL,c061,11.00,17.90,33.83
2M9YL,c156,11.60,17.40,33.83
2M9YL,c069,10.50,15.70,33.83
2M9YL,c118,2.40,23.20,33.83
2M9YL,c141,23.60,29.40,33.83
2M9YL,c062,18.20,23.00,33.83
2M9YL,c063,10.90,15.70,33.83
2M9YL,c120,2.20,7.40,33.83
2M9YL,c119,17.80,23.30,33.83
LHU7D,c020,0.00,27.00,26.21
LHU7D,c015,9.00,26.80,26.21
LHU7D,c018,3.20,27.00,26.21
VEIIK,c051,0.00,21.00,20.46
VEIIK,c098,0.60,21.00,20.46
VEIIK,c102,0.60,21.00,20.46
VEIIK,c047,0.00,21.00,20.46
VEIIK,c052,0.00,21.00,20.46
VEIIK,c100,0.90,7.90,20.46
VEIIK,c127,4.40,21.00,20.46
VEIIK,c154,1.60,7.10,20.46
3K6HO,c006,19.60,26.00,24.75
3K6HO,c097,19.70,25.40,24.75
3K6HO,c074,1.70,7.50,24.75
3K6HO,c008,19.20,26.00,24.75
3K6HO,c141,19.80,26.00,24.75
VOXNH,c137,7.10,17.00,16.04
VOXNH,c019,0.00,17.00,16.04
8ENLP,c034,6.00,12.80,31.21
8ENLP,c125,0.00,32.00,31.21
8ENLP,c155,18.80,31.60,31.21
8ENLP,c057,11.10,21.40,31.21
8ENLP,c033,5.50,12.60,31.21
8ENLP,c076,0.00,32.00,31.21
8ENLP,c073,6.10,13.40,31.21
8ENLP,c078,0.00,32.00,31.21
8ENLP,c072,8.20,32.00,31.21
P9D7P,c092,16.20,27.30,30.75
P9D7P,c016,4.30,26.50,30.75
P9D7P,c015,0.00,32.00,30.75
IU8YI,c102,1.60,7.50,31.46
IU8YI,c092,11.40,32.00,31.46
IU8YI,c098,0.00,32.00,31.46
IU8YI,c127,0.00,32.00,31.46
16D5O,c080,1.50,9.10,19.67
16D5O,c077,3.60,8.50,19.67
16D5O,c081,3.60,8.50,19.67
16D5O,c076,0.00,6.50,19.67
S1FYN,c135,2.50,18.70,22.54
S1FYN,c076,2.00,22.70,22.54
S1FYN,c078,1.80,23.20,22.54
S1FYN,c154,14.70,21.90,22.54
S1FYN,c132,2.30,21.10,22.54
S1FYN,c079,2.10,12.10,22.54
S1FYN,c123,1.50,6.60,22.54
S1FYN,c151,1.20,6.40,22.54
DLIAR,c019,0.00,26.00,25.42
BGX4T,c006,9.30,16.00,23.42
BGX4T,c137,0.00,24.00,23.42
BGX4T,c097,0.00,24.00,23.42
UGJSB,c046,15.90,22.70,29.46
UGJSB,c051,0.40,21.50,29.46
UGJSB,c047,0.00,26.20,29.46
UGJSB,c105,20.30,27.40,29.46
UGJSB,c048,0.00,4.40,29.46
HQ7WC,c102,0.00,31.00,29.75
HQ7WC,c127,0.00,31.00,29.75
SKLEN,c081,4.80,15.00,30.79
SKLEN,c082,13.10,21.40,30.79
SKLEN,c000,4.80,21.10,30.79
SKLEN,c001,18.40,31.80,30.79
SKLEN,c038,9.40,23.90,30.79
SKLEN,c007,0.00,18.80,30.79
SKLEN,c033,0.00,25.10,30.79
J7TT5,c065,0.00,11.60,28.04
J7TT5,c156,0.00,11.60,28.04
J7TT5,c067,0.00,29.00,28.04
J7TT5,c125,0.00,29.00,28.04
J7TT5,c061,0.00,29.00,28.04
J7TT5,c126,16.30,22.20,28.04
5LTLL,c123,0.00,32.00,31.29
5LTLL,c151,1.00,6.90,31.29
5LTLL,c119,13.20,19.70,31.29
5LTLL,c118,13.20,19.70,31.29
5LTLL,c119,26.40,32.00,31.29
5LTLL,c118,17.00,31.50,31.29
5LTLL,c152,2.70,13.00,31.29
5LTLL,c152,10.50,17.20,31.29
Z6U1X,c141,1.30,18.30,31.88
Z6U1X,c098,0.00,11.40,31.88
Z6U1X,c008,12.20,20.80,31.88
Z6U1X,c097,22.40,29.00,31.88
Z6U1X,c100,15.90,21.00,31.88
Z6U1X,c099,6.10,11.90,31.88
CNS9B,c023,16.10,27.80,31.12
CNS9B,c149,0.50,10.30,31.12
PP2FF,c092,23.40,32.00,31.25
PP2FF,c156,0.00,6.20,31.25
PP2FF,c154,16.50,21.30,31.25
PP2FF,c135,0.00,20.60,31.25
PP2FF,c062,8.30,15.30,31.25
PP2FF,c061,0.00,18.80,31.25
PP2FF,c020,0.00,20.30,31.25
PP2FF,c063,0.00,32.00,31.25
3SAO5,c026,2.40,13.30,34.08
3SAO5,c112,22.40,30.70,34.08
3SAO5,c151,15.40,34.60,34.08
3SAO5,c154,11.70,27.30,34.08
3SAO5,c059,0.00,7.60,34.08
3SAO5,c063,24.30,32.90,34.08
3SAO5,c113,19.50,24.70,34.08
3SAO5,c032,0.90,17.70,34.08
3SAO5,c027,0.40,16.50,34.08
3SAO5,c030,0.00,5.20,34.08
3SAO5,c061,24.00,32.80,34.08
EHCUE,c014,0.00,26.10,33.42
EHCUE,c059,10.50,26.60,33.42
EHCUE,c011,0.00,27.30,33.42
EHCUE,c052,0.00,27.30,33.42
ADCTG,c130,0.00,9.30,34.58
ADCTG,c141,16.50,21.40,34.58
ADCTG,c153,16.70,31.80,34.58
ADCTG,c020,9.40,36.00,34.58
ADCTG,c023,0.00,14.00,34.58
ADCTG,c021,0.00,5.80,34.58
BUXV4,c015,15.00,31.90,39.50
BUXV4,c152,16.20,23.40,39.50
BUXV4,c054,1.20,8.10,39.50
BUXV4,c016,17.60,32.30,39.50
BUXV4,c097,30.90,35.70,39.50
BUXV4,c040,0.00,16.30,39.50
BUXV4,c053,0.00,7.30,39.50
BUXV4,c018,14.00,19.00,39.50
0BH84,c019,4.00,16.80,31.25
0BH84,c057,16.20,26.00,31.25
0BH84,c009,12.50,19.00,31.25
0BH84,c119,12.30,19.40,31.25
0BH84,c097,7.90,14.30,31.25
1TWH6,c041,1.00,6.00,30.08
1TWH6,c044,5.00,10.00,30.08
1TWH6,c092,18.00,31.00,30.08
1TWH6,c110,5.00,10.00,30.08
1TWH6,c107,5.50,31.00,30.08
1TWH6,c040,1.00,11.70,30.08
IL0LY,c076,0.00,19.60,27.12
IL0LY,c059,0.00,28.00,27.12
IL0LY,c113,16.20,24.70,27.12
IL0LY,c112,21.80,28.00,27.12
IL0LY,c070,0.00,21.10,27.12
IL0LY,c123,0.00,28.00,27.12
PWO7A,c141,5.80,13.20,19.08
PWO7A,c020,0.00,18.50,19.08
PWO7A,c006,11.90,19.90,19.08
PWO7A,c008,5.70,14.30,19.08
PWO7A,c097,6.20,16.40,19.08
TF95Y,c147,0.00,14.50,15.38
TF95Y,c153,6.80,14.60,15.38
TF95Y,c143,10.40,15.60,15.38
TF95Y,c062,1.00,6.00,15.38
M0DAY,c107,0.00,26.00,24.83
